Trade,Origin region,Destination region,Origin country,district,req ETD wk ,Cust. Code,Carrier (Std),Contract #,BR:1st Vessel,BR:1st Voyage #,Bkg Party # ,TMS #,Booking Status,Exception?,BR:PRE,BR:POL,BR:POD,BR:DEL,Move Type,BR:Req. ETD,BC:ETD POL,BR:Eqp.,BR:Eqp. Cnt,BC:Eqp.,BC:Eqp. Cnt,BC:Release Date,BC:Version,BR:Req. FEU,BC:Conf. FEU,BC: CY Cut-off Date,BC: CY Cut-off Time,BC: VGM Cut-off Date,BC: VGM Cut-off Time,BC: SI Cut-off Date,BC: SI Cut-off Time,BC:1st ETD POL,BC:1st ETA POD,BC:1st Release Date,BC:Released,BR:2nd Vessel,BR:2nd Voyage #,Consignee,Region,Bkg Type,Shipper Bkg Linked?,CRD,Date between BR creattion / ETD req,Check,x4,x5,x6,x7,x8,x9
AP > NA,AP,NA,CN,CN E.,32,TES,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351366914,186682354,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Tesla,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,LEN,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351366906,186682454,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Lenovo,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,LEN,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351366892,186682771,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,40HCx2,2,,,,1,2.25,,,,,,,,,,,Yes,,,Lenovo,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,NEW,CMDU,89-0000,CMA CGM HERMES,1TU2GE1MA,SHZ5666638,186756231,Pending,N,CNYTN,CNYTN,USLAX,USKCK,CYP/CYP,06-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Newell Brands Distribution,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351367317,186756958,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Costco,Shanghai,Bkg Agnt,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351367325,186757109,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,x1,1,,,,,1.265,,,,,,,,,,,No,,,Costco,Shanghai,Bkg Agnt,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,EGLV,SC50089,EVER FRANK,1076-015E,EGLV142351367333,186757252,Pending,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,06-Aug,,x2,2,,,,,2.53,,,,,,,,,,,No,,,Costco,Shanghai,Bkg Agnt,No,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,32,TGT,OOLU,PE2506,CMA CGM CHILE,1TU2CE1MA,2142134880,186807706,Pending,N,VNSGN,VNTOT,USLAX,USWZC,CYP/D,06-Aug,,40GPx1,1,,,,3,1,,,,,,,,,,,Yes,,,Target,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN N.,32,TGT,MSCU,25-970GA,MSC SINDY,332A,643IN2327824,186823897,Pending,N,VNHPH,VNHPH,USLGB,USLGB,CYP/CYP,06-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Target,Vietnam,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,MSCU,25-970GA,NORTHERN JAVELIN,UK331A,181AY0232746886D1,186872849,Pending,N,CNYTN,CNYTN,CAVAN,CATOR,CYP/D,06-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Best Buy,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,WAL,MAEU,90-0090,,,228992097,185383592,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,45HCx1,1,45HCx1,1,06-Jul,1,1.265,1.265,,,,,,,07-Aug,21-Aug,06-Jul,Yes,,,Walmart,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,DEC,CMDU,89-0000,,,XIA1173558,185383686,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,09-Aug,40HCx3,3,40HCx3,3,28-Jun,1,3.375,3.375,,,,,,,09-Aug,27-Aug,28-Jun,Yes,,,Decathlon,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,YM WELLNESS,035E,HKGM50187800,185747324,Confirmed,Y,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,11-Aug,40HCx2,2,40HCx2,2,02-Aug,9,2.25,2.25,,,,,,,07-Aug,21-Aug,06-Jul,Yes,,,Best Buy,S.China,Direct,No,,,-27,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,YM WELLNESS,035E,HKGM71540900,185747658,Confirmed,Y,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,11-Aug,40HCx1,1,40HCx1,1,02-Aug,5,1.125,1.125,,,,,,,07-Aug,21-Aug,06-Jul,Yes,,,Best Buy,S.China,Direct,Yes,,,-27,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,EGLV,SC50089,,,146300555453,185755150,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,09-Aug,40HCx5,5,40HCx5,5,19-Jul,1,5.625,5.625,,,,,,,09-Aug,27-Aug,19-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,DEC,CMDU,89-0000,,,XIA1178299,185812775,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,09-Aug,40HCx1,1,40HCx1,1,07-Jul,1,1.125,1.125,,,,,,,09-Aug,27-Aug,07-Jul,Yes,,,Decathlon,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,OOLU,PE2508,COSCO SHIPPING DENALI,033E,2141759340,185821586,Confirmed,N,CNNSA,CNNSA,USLGB,USLGB,CYP/CYP,07-Aug,08-Aug,40HCx15,15,40HCx15,15,03-Aug,2,16.875,16.875,,,,,,,07-Aug,24-Aug,18-Jul,Yes,,,Best Buy,S.China,Direct,Yes,,,-16,,,,,,
AP > NA,AP,NA,CN,CN E.,32,TRI,CMDU,89-0000,,,XIA1179133,185894288,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,09-Aug,40HCx5,5,40HCx5,5,10-Jul,1,5.625,5.625,,,,,,,09-Aug,,10-Jul,Yes,,,Triumph,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,MSCU,25-970GA,,,1811X023PE06139P1,185895551,Confirmed,N,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,07-Aug,07-Aug,40HCx4,4,40HCx4,4,11-Jul,2,4.5,4.5,,,,,,,07-Aug,,11-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,32,HMH,MAEU,90-0080,MORTEN MAERSK,330W,229121670,185903826,Confirmed,N,CNNGB,CNNGB,DEBRV,DEHBO,CYP/D,07-Aug,07-Aug,40HCx1,1,40HCx1,1,10-Jul,1,1.125,1.125,,,,,,,07-Aug,13-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,32,HMH,MAEU,90-0080,MORTEN MAERSK,330W,229121969,185903968,Confirmed,N,CNNGB,CNNGB,DEBRV,DEHBO,CYP/D,07-Aug,07-Aug,40HCx1,1,40HCx1,1,10-Jul,1,1.125,1.125,,,,,,,07-Aug,13-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,32,HMH,MAEU,90-0080,MORTEN MAERSK,330W,229121825,185903969,Confirmed,N,CNNGB,CNNGB,DEBRV,DEHBO,CYP/D,07-Aug,07-Aug,40HCx1,1,40HCx1,1,10-Jul,1,1.125,1.125,,,,,,,07-Aug,13-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,32,HMH,MAEU,90-0080,MARIBO MAERSK,331W,229121822,185903996,Confirmed,Y,CNNGB,CNNGB,DEBRV,DEHBO,CYP/D,07-Aug,15-Aug,40HCx1,1,40HCx1,1,02-Aug,2,1.125,1.125,,,,,,,07-Aug,13-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,-23,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,MAEU,90-0090,,,229152282,185953369,Confirmed,N,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40GPx2,2,40GPx2,2,12-Jul,1,2,2,,,,,,,07-Aug,21-Aug,12-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,CMDU,89-0000,,,XIA1179593,185953525,Confirmed,Y,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,07-Aug,18-Aug,"40HCx1, 45HCx2",3,"40HCx1, 45HCx2",3,12-Jul,2,3.655,3.655,,,,,,,09-Aug,27-Aug,11-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,-1,,,,,,
AP > EU,AP,EU,VN,VN S.,32,HMH,MAEU,90-0080,MAERSK JAIPUR,332S,229190313,186007268,Confirmed,N,VNSGN,VNSGN,DEBRV,DEHBO,CYP/D,07-Aug,07-Aug,40HCx1,1,40HCx1,1,12-Jul,1,1.125,1.125,,,,,,,07-Aug,06-Sep,12-Jul,Yes,MUNICH MAERSK,329W,H&M Home,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,TES,CMDU,89-0000,,,XIA1180836,186087944,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,07-Aug,16-Aug,45HCx1,1,45HCx1,1,13-Jul,2,1.265,1.265,,,,,,,09-Aug,27-Aug,13-Jul,Yes,,,Tesla,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,TES,MSCU,25-970GA,,,1811X023PE06442P1,186088047,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,07-Aug,14-Aug,"40GPx2, 40HCx1",3,"40GPx2, 40HCx1",3,01-Aug,3,3.125,3.125,,,,,,,07-Aug,,13-Jul,Yes,,,Tesla,Xiamen,Bkg Agnt,Yes,,,-19,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,ONE HELSINKI,0053E,HKGM07541800,186146374,Confirmed,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,08-Aug,40HCx1,1,40HCx1,1,27-Jul,4,1.125,1.125,,,,,,,07-Aug,18-Aug,14-Jul,Yes,,,Best Buy,S.China,Direct,Yes,,,-13,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,SEASPAN YANGTZE,0026E,HKGM71633000,186146438,Canceled by carrier,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,Yes,,,Best Buy,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,ONE HELSINKI,0053E,HKGM66788100,186146753,Confirmed,N,CNYTN,CNYTN,CAVAN,CAMTR,CYP/CYP,07-Aug,08-Aug,40HCx1,1,40HCx1,1,27-Jul,4,1.125,1.125,,,,,,,07-Aug,18-Aug,14-Jul,Yes,,,Best Buy,S.China,Direct,Yes,,,-13,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,HDMU,CA235001,SEASPAN YANGTZE,0026E,HKGM72915100,186146945,Canceled by carrier,N,CNYTN,CNYTN,CAVAN,CAMTR,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,Yes,,,Best Buy,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,WAL,COSU,HOI23500,,,6361222650,186147669,Confirmed,N,CNFOC,CNFOC,USLAX,USLAX,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,14-Jul,1,1.125,1.125,,,,,,,07-Aug,27-Aug,14-Jul,Yes,,,Walmart,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216102,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216103,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216104,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216105,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216106,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216107,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216108,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216109,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216110,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216111,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216112,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216114,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216115,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216116,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216117,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216118,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216119,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216120,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,ONE HELSINKI ,0053E ,TBD,186216121,Pending,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,WAL,MSCU,25-970GA,ZIM SHENZHEN,003E,181AY0232733886A1,186332402,Confirmed,N,CNYTN,CNYTN,USTPA,USTPA,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,28-Jul,3,1.125,1.125,,,,,,,07-Aug,,19-Jul,Yes,,,Walmart,S.China,Direct,Yes,,,-9,,,,,,
AP > NA,AP,NA,CN,CN S.,32,WAL,MSCU,25-970GA,ZIM SHENZHEN,003E,181AY0232733887A1,186332406,Pending,N,CNYTN,CNYTN,USTPA,USTPA,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Walmart,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,WAL,MSCU,25-970GA,ZIM SHENZHEN,003E,181AY0232733888A1,186332407,Pending,N,CNYTN,CNYTN,USTPA,USTPA,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Walmart,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,WAL,MSCU,25-970GA,ZIM SHENZHEN,003E,181AY0232733889A1,186332409,Pending,N,CNYTN,CNYTN,USTPA,USTPA,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Walmart,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,32,TRI,COSU,SSM25008,COSCO EUROPE,092E,8042309140,186333344,Confirmed,N,CNTAO,CNTAO,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,19-Jul,1,1.125,1.125,,,,,,,07-Aug,,19-Jul,Yes,,,Triumph,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,32,COS,COSU,SSM25008,COSCO EUROPE,092E,8042307110,186333486,Confirmed,N,CNTAO,CNTAO,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,19-Jul,1,1.125,1.125,,,,,,,07-Aug,,19-Jul,Yes,,,Costco,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,32,COS,COSU,SSM25008,COSCO EUROPE,092E,8042307180,186333586,Confirmed,N,CNTAO,CNTAO,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40HCx2,2,40HCx2,2,19-Jul,1,2.25,2.25,,,,,,,07-Aug,,19-Jul,Yes,,,Costco,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,32,DEC,COSU,SSM25008,COSCO EUROPE,092E,8042307340,186333674,Confirmed,N,CNTAO,CNTAO,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40GPx3,3,40GPx3,3,19-Jul,1,3,3,,,,,,,07-Aug,,19-Jul,Yes,,,Decathlon,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,32,DEC,COSU,SSM25008,COSCO EUROPE,092E,8042307440,186333724,Confirmed,N,CNTAO,CNTAO,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,19-Jul,1,1.125,1.125,,,,,,,07-Aug,,19-Jul,Yes,,,Decathlon,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,NIK,HDMU,CA235001,ONE HELSINKI,0053E,HKGM57875200,186334399,Confirmed,N,CNYTN,CNYTN,CAVAN,CATOR,CYP/CYP,07-Aug,08-Aug,40HCx1,1,40HCx1,1,27-Jul,3,1.125,1.125,,,,,,,11-Aug,18-Aug,20-Jul,Yes,,,Nike,S.China,Direct,Yes,,,-7,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,SEASPAN YANGTZE,0026E,HKGM33463700,186373033,Canceled by carrier,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,20GPx1,1,,,,,0.5,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,SEASPAN YANGTZE,0026E,HKGM61991500,186373035,Canceled by carrier,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,CTI,HDMU,CA235001,SEASPAN YANGTZE,0026E,HKGM49861100,186373037,Canceled by carrier,N,CNYTN,CNYTN,CAVAN,CAVAN,CYP/CYP,07-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Canadian Tire,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,NEW,MSCU,25-970GA,,,1811X023PE06663P1,186380772,Confirmed,N,CNXMN,CNXMN,USLAX,USKCK,CYP/CYP,07-Aug,07-Aug,40HCx3,3,40HCx3,3,19-Jul,1,3.375,3.375,,,,,,,07-Aug,,19-Jul,Yes,,,Newell Brands Distribution,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,NEW,MSCU,25-970GA,,,1811X023PE06664P1,186380892,Confirmed,N,CNXMN,CNXMN,USLAX,USKCK,CYP/CYP,07-Aug,07-Aug,40HCx2,2,40HCx2,2,19-Jul,1,2.25,2.25,,,,,,,07-Aug,,19-Jul,Yes,,,Newell Brands Distribution,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,32,COS,COSU,HOI23500,,,6361651830,186445109,Confirmed,Y,CNFOC,CNFOC,USLAX,USLAX,CYP/CYP,07-Aug,12-Aug,45HCx2,2,45HCx2,2,03-Aug,2,2.53,2.53,,,,,,,07-Aug,27-Aug,20-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,-14,,,,,,
AP > NA,AP,NA,CN,CN S.,32,COS,EGLV,SC50089,EVER FAR,0169-014E,149304313602,186508407,Confirmed,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,07-Aug,40HCx1,1,40HCx1,1,26-Jul,2,1.125,1.125,,,,,,,07-Aug,21-Aug,24-Jul,Yes,,,Costco,S.China,Direct,Yes,,,-2,,,,,,
AP > NA,AP,NA,CN,CN S.,32,COS,EGLV,SC50089,EVER FAR,0169-014E,149304313653,186508420,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Costco,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,TES,EGLV,SC50089,EVER FAR,0169-014E,149304313662,186508421,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Tesla,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,TES,EGLV,SC50089,EVER FAR,0169-014E,149304313670,186508422,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Tesla,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,TES,EGLV,SC50089,EVER FAR,0169-014E,149304313688,186508426,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,07-Aug,,45HCx1,1,,,,1,1.265,,,,,,,,,,,Yes,,,Tesla,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,NIK,COSU,HOI23500,COSCO SHIPPING DENALI,033E,6361730250,186510673,Confirmed,N,CNNSA,CNNSA,USLGB,USLGB,CYP/CYP,07-Aug,07-Aug,40HCx3,3,40HCx3,3,24-Jul,1,3.375,3.375,,,,,,,07-Aug,24-Aug,24-Jul,Yes,,,Nike,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,32,BBY,COSU,HOI23500,COSCO SHIPPING DENALI,033E,6361730580,186510788,Pending,N,CNNSA,CNNSA,USLGB,USLGB,CYP/CYP,07-Aug,,40HCx9,9,,,,1,10.125,,,,,,,,,,,Yes,,,Best Buy,S.China,Direct,Yes,,,0,,,,,,
